orbital_period,transit_duration,transit_depth,planet_radius,radius_ratio,stellar_teff,stellar_radius,stellar_mass,insolation_flux,teq,label,mission
12.4260002,30.1966,468.6,2.39,0.026842,5645.0,0.817,0.908,58.88,706.0,FALSE POSITIVE,Kepler
1.50650136,3.1126,66.9,0.8,0.007725,5607.0,0.948,0.788,1403.44,1562.0,FALSE POSITIVE,Kepler
0.968026356,0.7143,212.7,1.78,0.013644,6469.0,1.193,1.26,5205.91,2167.0,CANDIDATE,Kepler
1.179969562,1.9745,1109.3,120.02,0.281884,5500.0,3.899,1.719,18136.88,2960.0,FALSE POSITIVE,Kepler
10.10176739,2.1267,601.7,26.09,0.275518,6058.0,0.867,0.95,111.86,829.0,FALSE POSITIVE,Kepler
10.57910009,1.4553,329.3,2.03,0.016983,6323.0,1.093,1.14,175.79,929.0,CANDIDATE,Kepler
1.480283464,2.486,60.5,0.97,0.007091,5897.0,1.259,1.026,2597.27,1822.0,CONFIRMED,Kepler
15.420409367,2.3707,14759.0,16.62,0.172989,5468.0,0.88,0.903,45.03,661.0,FALSE POSITIVE,Kepler
9.97682072,3.4873,966.8,2.85,0.028075,5500.0,0.928,0.821,97.85,802.0,CONFIRMED,Kepler
61.4913415,9.627,3692.4,4.57,0.069936,4796.0,0.598,0.59,2.58,323.0,FALSE POSITIVE,Kepler
5.0263815,4.384,77.2,0.84,0.008026,5783.0,0.962,0.885,305.12,1065.0,CANDIDATE,Kepler
16.00351679,4.001,668.3,18.01,0.237257,5283.0,0.695,0.691,27.83,586.0,FALSE POSITIVE,Kepler
1.86390886,4.414,176.1,77.99,0.211237,6689.0,3.381,1.639,16718.87,2902.0,FALSE POSITIVE,Kepler
2.03743942,3.103,112.5,0.82,0.009757,5751.0,0.774,0.826,673.94,1299.0,FALSE POSITIVE,Kepler
332.74984,14.77,518.1,2.55,0.02098,6372.0,1.112,1.063,1.97,302.0,FALSE POSITIVE,Kepler
45.60304785,8.35,,,,,,,,,FALSE POSITIVE,Kepler
2.4681015,2.83,172.8,1.22,0.012797,5516.0,0.872,0.811,564.74,1244.0,FALSE POSITIVE,Kepler
12.53449909,6.02,,,,,,,,,FALSE POSITIVE,Kepler
215.15218,19.97,264.2,1.36,0.014999,5914.0,0.828,0.913,1.61,287.0,FALSE POSITIVE,Kepler
3.17275711,5.404,313.2,1.27,0.015736,5058.0,0.739,0.827,206.07,966.0,FALSE POSITIVE,Kepler
6.68231249,3.251,48.7,2.09,0.007642,5343.0,2.506,1.33,784.74,1350.0,CANDIDATE,Kepler
0.73619448,1.1148,247.3,1.84,0.015429,6355.0,1.09,1.134,6218.56,2268.0,FALSE POSITIVE,Kepler
10.18670759,7.498,261.2,0.95,0.015613,3995.0,0.555,0.556,12.29,477.0,FALSE POSITIVE,Kepler
365.994154,13.071,698.5,2.87,0.02726,6074.0,0.965,0.992,1.14,263.0,FALSE POSITIVE,Kepler
0.54028956,3.619,293.5,21.45,0.197793,5997.0,0.993,1.093,6356.72,2279.0,FALSE POSITIVE,Kepler
2.49047468,2.2003,222.2,1.53,0.014075,6067.0,0.997,0.981,940.43,1413.0,FALSE POSITIVE,Kepler
2.17257963,1.5794,335.5,13.55,0.127814,6038.0,0.971,0.753,1254.52,1518.0,FALSE POSITIVE,Kepler
3.307669761,1.672,243.1,3.87,0.014895,5959.0,2.382,1.395,2710.89,1840.0,FALSE POSITIVE,Kepler
3.183961388,3.7875,39268.0,37.22,0.193669,5716.0,1.76,1.039,1608.01,1615.0,FALSE POSITIVE,Kepler
48.507991,8.984,288.9,2.06,0.019503,6031.0,0.966,1.013,16.08,511.0,FALSE POSITIVE,Kepler
0.759766456,5.323,480.5,29.02,0.258989,6174.0,1.026,1.09,4850.1,2128.0,FALSE POSITIVE,Kepler
1.219034472,2.151,6923.8,9.82,0.075454,5833.0,1.192,1.115,2734.97,1845.0,FALSE POSITIVE,Kepler
7.37339245,2.883,125.0,13.73,0.115063,6484.0,1.093,0.998,344.18,1098.0,FALSE POSITIVE,Kepler
4.70847097,6.0503,32622.0,19.58,0.168982,6214.0,1.061,1.006,493.0,1202.0,FALSE POSITIVE,Kepler
2.404556949,7.4918,408.7,4.69,0.024182,6426.0,1.775,1.182,3474.41,1958.0,FALSE POSITIVE,Kepler
66.119119,3.086,862.0,3.0,0.026737,5828.0,1.028,1.116,9.89,452.0,CANDIDATE,Kepler
0.982090079,1.44892,5396.7,29.95,0.369602,5472.0,0.742,0.75,1426.18,1568.0,CANDIDATE,Kepler
2.972047661,1.198,5945.0,24.74,0.318687,4491.0,0.711,0.702,142.01,881.0,FALSE POSITIVE,Kepler
2.237180102,1.4734,493.8,1.75,0.020266,5080.0,0.793,0.792,390.02,1134.0,FALSE POSITIVE,Kepler
0.93374232,6.552,351.4,18.29,0.207803,5553.0,0.806,0.903,1706.25,1638.0,FALSE POSITIVE,Kepler
134.76308997,8.77,,,,,,,,,FALSE POSITIVE,Kepler
0.495434094,1.2496,287.9,1.57,0.015358,5529.0,0.936,0.945,5088.43,2151.0,FALSE POSITIVE,Kepler
8.48031302,5.988,107.0,2.74,0.010313,6541.0,2.43,1.291,1229.56,1510.0,FALSE POSITIVE,Kepler
5.40534383,2.32,,,,,,,,,FALSE POSITIVE,Kepler
0.66682654,0.7847,511.6,1.49,0.024547,3993.0,0.554,0.556,461.55,1183.0,CANDIDATE,Kepler
0.882131829,6.8106,3620.9,8.13,0.081695,6168.0,0.911,0.919,3510.31,1963.0,FALSE POSITIVE,Kepler
0.489682339,1.7495,431670.0,37.47,0.647409,3898.0,0.53,0.556,580.4,1251.0,FALSE POSITIVE,Kepler
364.751562,13.057,1481.5,2.89,0.041985,4386.0,0.63,0.616,0.18,166.0,CONFIRMED,Kepler
2.189098506,5.1498,2533.7,29.7,0.316577,5681.0,0.859,0.957,651.22,1288.0,FALSE POSITIVE,Kepler
0.7088055,3.6789,17575.0,41.08,0.414325,5989.0,0.908,0.95,4055.22,2035.0,FALSE POSITIVE,Kepler
88.821421,9.35,393.7,234.99,0.639503,5081.0,3.365,1.258,38.13,634.0,FALSE POSITIVE,Kepler
1.507761203,3.096,2773.7,31.77,0.35566,5069.0,0.818,0.826,675.11,1301.0,FALSE POSITIVE,Kepler
1.506019633,2.408,136.9,1.08,0.011071,6065.0,0.896,0.833,1660.03,1628.0,FALSE POSITIVE,Kepler
0.572513875,2.353,49.3,0.52,0.006287,5171.0,0.76,0.793,2365.45,1779.0,FALSE POSITIVE,Kepler
35.14578122,2.253,6789.4,32.5,0.380065,5437.0,0.783,0.801,12.6,480.0,FALSE POSITIVE,Kepler
3.690317047,1.3784,465.5,20.23,0.175786,6120.0,1.054,1.003,634.09,1280.0,FALSE POSITIVE,Kepler
105.9566815,6.9988,2286.4,3.79,0.043403,5327.0,0.8,0.891,2.59,324.0,CONFIRMED,Kepler
2.95600563,2.6717,76.1,0.81,0.008059,5668.0,0.916,0.908,509.55,1211.0,FALSE POSITIVE,Kepler
11.805707539,2.0494,2052.1,18.48,0.089511,6065.0,1.891,1.006,417.85,1153.0,FALSE POSITIVE,Kepler
25.3710555,3.739,78.6,1.43,0.008777,6029.0,1.494,1.091,87.17,779.0,FALSE POSITIVE,Kepler
1.38680229,1.7065,242.3,29.33,0.131874,6823.0,2.037,1.66,9703.01,2530.0,CANDIDATE,Kepler
8.58966893,6.962,429.6,155.18,0.017695,3837.0,80.307,1.585,136317.25,4900.0,FALSE POSITIVE,Kepler
4.468456599,1.4195,906.7,24.81,0.241233,5869.0,0.942,1.054,321.94,1081.0,FALSE POSITIVE,Kepler
0.933754669,4.048,89.3,1.48,0.00931,6443.0,1.457,1.083,8881.31,2475.0,FALSE POSITIVE,Kepler
86.79876649,2.99,,,,,,,,,FALSE POSITIVE,Kepler
164.57506747,9.57,,,,,,,,,FALSE POSITIVE,Kepler
1.71030803,2.718,216.0,1.32,0.01348,5790.0,0.9,0.998,1039.18,1449.0,FALSE POSITIVE,Kepler
79.9201319,4.482,1326.8,1.81,0.03473,3812.0,0.476,0.484,0.53,217.0,FALSE POSITIVE,Kepler
199.3113,6.43,383.6,1.64,0.019056,5662.0,0.789,0.859,1.42,278.0,FALSE POSITIVE,Kepler
157.82131,12.42,192.3,1.59,0.012707,6082.0,1.147,1.054,4.75,377.0,FALSE POSITIVE,Kepler
2.28612573,12.408,301.6,22.63,0.20482,6063.0,1.012,1.117,993.96,1433.0,FALSE POSITIVE,Kepler
199.66876,8.996,251.9,1.45,0.014438,5678.0,0.921,0.794,2.06,305.0,CONFIRMED,Kepler
1.33254971,4.69,158.3,1.36,0.012447,6150.0,1.004,0.946,2377.19,1782.0,FALSE POSITIVE,Kepler
0.469334634,0.8864,340.4,2.4,0.021817,5888.0,1.008,0.918,8264.27,2432.0,FALSE POSITIVE,Kepler
0.849277809,3.137,690.8,20.11,0.21591,5743.0,0.853,0.949,2366.84,1781.0,FALSE POSITIVE,Kepler
71.4523167,6.276,216.9,2.19,0.013504,6148.0,1.488,1.094,23.44,561.0,CONFIRMED,Kepler
1.752564549,3.503,116.6,1.38,0.010683,6221.0,1.18,1.09,2174.09,1741.0,FALSE POSITIVE,Kepler
0.566816802,1.981,94.0,0.68,0.008803,4665.0,0.704,0.695,1483.43,1585.0,FALSE POSITIVE,Kepler
1.752553762,3.877,414.7,1.06,0.018419,4408.0,0.529,0.528,178.74,933.0,FALSE POSITIVE,Kepler
2.065351521,2.661,173.2,1.03,0.012596,5266.0,0.749,0.702,485.51,1196.0,FALSE POSITIVE,Kepler
2.253551793,3.66,119.6,1.7,0.010887,6526.0,1.426,1.226,2547.01,1812.0,FALSE POSITIVE,Kepler
1.06378861,1.072,251.5,1.61,0.014732,5265.0,1.002,0.919,1761.19,1650.0,CONFIRMED,Kepler
123.11494773,17.24,,,,,,,,,FALSE POSITIVE,Kepler
1.854493861,4.2367,1287.3,29.39,0.319255,5431.0,0.843,0.945,657.94,1291.0,FALSE POSITIVE,Kepler
1.020713389,0.873,102.3,0.9,0.009512,5815.0,0.87,0.913,2079.36,1724.0,FALSE POSITIVE,Kepler
2.1990638,3.197,344.8,1.33,0.017186,5003.0,0.707,0.681,330.97,1087.0,FALSE POSITIVE,Kepler
132.1331011,26.715,7956.2,75.08,0.084662,5067.0,8.121,1.812,101.41,809.0,FALSE POSITIVE,Kepler
1.120646438,1.7664,322.5,89.35,0.202822,4972.0,4.034,1.668,14127.22,2783.0,FALSE POSITIVE,Kepler
1.710279417,2.252,228.8,1.57,0.014075,5834.0,1.023,1.132,1272.5,1524.0,FALSE POSITIVE,Kepler
65.238281,5.756,197.2,5.18,0.012604,5254.0,3.761,1.653,68.49,734.0,FALSE POSITIVE,Kepler
0.56679641,2.324,26.7,0.46,0.004693,5403.0,0.888,0.998,3349.38,1940.0,FALSE POSITIVE,Kepler
9.88736642,4.23,68.0,0.68,0.007617,5693.0,0.816,0.911,82.32,768.0,CONFIRMED,Kepler
42.3520039,7.773,512.6,6.3,0.021934,6864.0,2.632,1.535,182.91,938.0,CONFIRMED,Kepler
0.789160884,0.9268,215.1,0.91,0.013424,4258.0,0.622,0.61,564.46,1244.0,CONFIRMED,Kepler
2.399081606,4.384,6071.6,40.6,0.371808,5780.0,1.0,1.0,810.78,1360.0,FALSE POSITIVE,Kepler
5.14072621,27.24,145.6,19.28,0.170568,5751.0,1.035,0.956,317.19,1076.0,FALSE POSITIVE,Kepler
0.566798545,5.224,36.9,0.53,0.005557,5629.0,0.87,0.987,3787.58,2004.0,FALSE POSITIVE,Kepler
1.44445234,0.9753,200.7,2.03,0.012845,5305.0,1.449,0.939,2479.44,1800.0,CONFIRMED,Kepler
3.55653637,8.7,202.5,1.7,0.013938,5950.0,1.114,1.126,619.57,1272.0,FALSE POSITIVE,Kepler
9.60853601,3.672,584.4,31.99,0.253008,6377.0,1.158,1.225,221.77,984.0,FALSE POSITIVE,Kepler
0.933747751,3.9236,76.6,2.07,0.008655,6985.0,2.187,1.502,22250.69,3112.0,FALSE POSITIVE,Kepler
3.17463577,10.988,405.9,9.32,0.085673,5999.0,0.996,0.945,667.65,1296.0,FALSE POSITIVE,Kepler
0.902222843,2.0516,29.7,48.23,0.004918,3705.0,89.806,1.847,2710661.9,10340.0,FALSE POSITIVE,Kepler
22.4685309,3.034,242.3,20.05,0.055617,5461.0,3.301,1.463,276.85,1040.0,FALSE POSITIVE,Kepler
10.16104834,3.0448,908.9,2.72,0.027327,5636.0,0.913,0.881,96.98,800.0,FALSE POSITIVE,Kepler
2.743978797,6.442,39994.0,38.11,0.430899,5334.0,0.81,0.743,392.49,1136.0,FALSE POSITIVE,Kepler
1.332561398,4.103,150.6,2.16,0.012322,6468.0,1.602,1.195,6330.12,2276.0,FALSE POSITIVE,Kepler
12.89623554,2.625,426.6,2.55,0.025283,6072.0,0.923,1.005,89.02,783.0,CANDIDATE,Kepler
364.14397,15.37,513.5,2.2,0.021216,6039.0,0.951,1.027,1.06,259.0,FALSE POSITIVE,Kepler
21.78769087,4.498,507.7,71.95,0.216028,5627.0,3.05,1.456,278.24,1042.0,FALSE POSITIVE,Kepler
5.90741476,1.016,5569.0,5.1,0.06763,4963.0,0.69,0.667,82.73,769.0,CONFIRMED,Kepler
2.368173896,2.346,10143.0,10.92,0.100933,5944.0,0.991,0.886,983.51,1428.0,FALSE POSITIVE,Kepler
5.73865933,4.051,688.6,1.84,0.033126,3841.0,0.509,0.538,19.33,535.0,FALSE POSITIVE,Kepler
91.05641908,6.7282,57608.0,53.1,0.464918,6142.0,1.046,1.143,8.13,431.0,FALSE POSITIVE,Kepler
2.52443998,2.369,45.8,1.53,0.006278,6461.0,2.225,1.266,4998.98,2145.0,CANDIDATE,Kepler
4.49686066,1.7306,1932.5,1.93,0.039901,3698.0,0.444,0.464,19.34,535.0,CONFIRMED,Kepler
0.5374094,1.2039,94.2,0.96,0.008863,5749.0,0.988,1.02,5646.82,2208.0,CANDIDATE,Kepler
24.7543849,3.39,593.3,2.1,0.023886,4852.0,0.804,0.778,13.7,491.0,CONFIRMED,Kepler
0.475068516,0.8552,110.1,1.03,0.009881,6045.0,0.955,1.038,7444.39,2372.0,FALSE POSITIVE,Kepler
1.79683793,7.911,223.3,3.37,0.018018,7592.0,1.714,1.545,7783.32,2397.0,FALSE POSITIVE,Kepler
187.51251276,8.05,,,,,,,,,FALSE POSITIVE,Kepler
12.425484,28.0218,117.2,1.55,0.013975,5478.0,1.017,0.845,84.37,773.0,FALSE POSITIVE,Kepler
17.7838298,3.997,247.1,1.6,0.014378,6014.0,1.021,1.037,66.87,729.0,CONFIRMED,Kepler
1.204529346,1.62,86.9,1.4,0.008551,5340.0,1.504,0.917,3561.16,1968.0,FALSE POSITIVE,Kepler
2.15839583,8.09,352.2,14.28,0.197578,5272.0,0.662,0.732,350.53,1103.0,FALSE POSITIVE,Kepler
1.570592397,0.623,214.4,1.37,0.013623,5519.0,0.921,0.837,1135.98,1480.0,CANDIDATE,Kepler
371.1495,15.855,597.3,2.07,0.022637,5988.0,0.836,0.885,0.85,245.0,FALSE POSITIVE,Kepler
3.374684854,4.48335,80917.0,49.25,0.478261,5754.0,0.943,1.061,432.73,1163.0,FALSE POSITIVE,Kepler
2.61841046,3.304,180.2,1.12,0.012462,5912.0,0.82,0.908,567.24,1245.0,FALSE POSITIVE,Kepler
4.593594819,2.6391,1455.2,8.85,0.083644,6075.0,0.969,1.048,378.37,1125.0,FALSE POSITIVE,Kepler
125.0426,8.99,104.3,1.2,0.009638,6273.0,1.139,1.092,7.06,416.0,FALSE POSITIVE,Kepler
6.17039154,2.116,502.9,2.17,0.020648,6137.0,0.963,1.038,264.63,1029.0,FALSE POSITIVE,Kepler
0.364860478,1.4736,112.6,0.68,0.009721,5220.0,0.642,0.63,3703.08,1993.0,FALSE POSITIVE,Kepler
6.422943288,1.0815,261.4,1.66,0.014946,6102.0,1.016,1.049,269.8,1034.0,CANDIDATE,Kepler
6.90522317,3.533,420.3,4.54,0.024175,6596.0,1.721,1.474,768.55,1343.0,FALSE POSITIVE,Kepler
1.5259105,3.114,83.9,2.63,0.011494,6640.0,2.099,1.231,9917.8,2545.0,FALSE POSITIVE,Kepler
4.27121961,2.9283,966.7,2.17,0.029689,4702.0,0.67,0.654,97.84,802.0,FALSE POSITIVE,Kepler
1.306984786,1.194,302.1,18.33,0.163565,6102.0,1.026,1.099,2230.29,1754.0,CANDIDATE,Kepler
0.769358923,1.5364,44.8,1.93,0.006026,5267.0,2.935,1.42,17335.4,2928.0,FALSE POSITIVE,Kepler
0.755109106,2.967,106.0,0.85,0.009553,5452.0,0.815,0.91,2130.82,1733.0,FALSE POSITIVE,Kepler
25.3239215,70.405,1379.7,19.02,0.26075,5128.0,0.668,0.647,12.94,484.0,FALSE POSITIVE,Kepler
4.61225043,2.695,29.1,0.51,0.004852,5495.0,0.961,0.932,268.27,1032.0,CONFIRMED,Kepler
7.99022379,3.273,165.9,1.97,0.011686,5689.0,1.542,1.007,361.73,1113.0,CONFIRMED,Kepler
4.1749166,4.828,40.7,0.61,0.005965,5910.0,0.94,1.032,366.59,1116.0,FALSE POSITIVE,Kepler
0.56678694,1.959,61.2,0.63,0.007096,5341.0,0.808,0.747,3194.49,1920.0,FALSE POSITIVE,Kepler
0.73094701,4.223,227.7,15.83,0.173153,5767.0,0.837,0.927,2886.66,1870.0,FALSE POSITIVE,Kepler
0.686994057,3.5252,2797.1,35.3,0.323275,5780.0,1.0,1.0,4267.13,2063.0,FALSE POSITIVE,Kepler
1.324247867,1.4759,83.3,1.3,0.008499,6557.0,1.406,1.287,4951.46,2140.0,FALSE POSITIVE,Kepler
0.780632043,1.4109,736.5,79.67,0.334674,5354.0,2.18,0.985,12837.08,2714.0,FALSE POSITIVE,Kepler
0.730947169,4.396,248.0,14.43,0.160013,5514.0,0.826,0.926,2349.48,1777.0,FALSE POSITIVE,Kepler
41.16676097,2.2133,5386.3,17.82,0.202708,5193.0,0.805,0.753,9.35,446.0,FALSE POSITIVE,Kepler
1.083736642,1.57912,8930.8,237.84,0.387688,5591.0,5.618,1.942,41465.78,3641.0,FALSE POSITIVE,Kepler
2.45570369,3.1,273.8,55.95,0.221422,5148.0,2.314,0.822,3017.14,1891.0,FALSE POSITIVE,Kepler
0.64234875,1.3699,103.7,2.78,0.009846,7089.0,2.584,1.693,49846.45,3813.0,FALSE POSITIVE,Kepler
5.204286663,6.2598,35221.0,16.0,0.170338,5332.0,0.86,0.798,180.12,934.0,FALSE POSITIVE,Kepler
6.352090869,3.88771,75142.0,18.9,0.249791,5089.0,0.693,0.666,83.66,772.0,FALSE POSITIVE,Kepler
1.877350712,1.7478,185.6,1.46,0.012667,6382.0,1.059,1.104,1755.2,1650.0,FALSE POSITIVE,Kepler
2.11552348,6.712,359.2,21.43,0.206384,5900.0,0.951,1.065,900.64,1398.0,FALSE POSITIVE,Kepler
2.84573962,7.28,211.7,3.63,0.014011,5557.0,2.372,1.271,2645.94,1829.0,FALSE POSITIVE,Kepler
7.01476115,3.945,122.1,1.02,0.01076,5912.0,0.87,0.875,175.85,928.0,FALSE POSITIVE,Kepler
0.941603153,1.1886,462.1,2.29,0.025036,5237.0,0.837,0.774,1575.78,1608.0,FALSE POSITIVE,Kepler
24.40213373,12.57,,,,,,,,,FALSE POSITIVE,Kepler
1.13357304,2.849,33.1,0.59,0.005691,6147.0,0.954,0.932,2688.01,1836.0,FALSE POSITIVE,Kepler
0.643468999,1.1108,108.0,0.88,0.009608,5670.0,0.843,0.732,3772.66,2001.0,FALSE POSITIVE,Kepler
112.645961,7.037,1957.9,35.36,0.326725,5895.0,0.991,1.105,4.76,377.0,FALSE POSITIVE,Kepler
0.526887517,0.8971,119.9,0.58,0.01021,3945.0,0.519,0.515,550.37,1238.0,FALSE POSITIVE,Kepler
4.14244748,2.203,69.9,1.82,0.007838,6785.0,2.124,1.113,3128.33,1907.0,FALSE POSITIVE,Kepler
0.777663575,1.1741,134.3,0.95,0.010684,5769.0,0.812,0.9,2553.18,1816.0,FALSE POSITIVE,Kepler
0.552834211,1.2887,145.7,18.09,0.06255,5132.0,2.648,1.211,21895.36,3107.0,FALSE POSITIVE,Kepler
0.758354475,4.56811,581780.0,149.44,0.747799,7131.0,1.83,1.483,22401.95,3123.0,FALSE POSITIVE,Kepler
76.5369531,5.574,652.2,3.73,0.023329,5596.0,1.466,0.998,15.15,503.0,CONFIRMED,Kepler
3.43525124,4.509,152.2,25.43,0.133675,5854.0,1.742,1.143,1468.73,1579.0,FALSE POSITIVE,Kepler
0.962828092,4.411,63.0,40.82,0.108677,6552.0,3.44,1.694,37544.87,3553.0,FALSE POSITIVE,Kepler
3.11141514,3.074,28.4,0.7,0.005008,6450.0,1.273,1.169,1296.58,1530.0,CANDIDATE,Kepler
1.878156188,2.058,787.5,2.51,0.034268,5075.0,0.67,0.649,400.37,1141.0,FALSE POSITIVE,Kepler
7.81153999,5.984,912.8,23.56,0.303875,5150.0,0.71,0.792,62.96,718.0,FALSE POSITIVE,Kepler
0.993488979,1.9694,24327.0,17.9,0.164217,5811.0,0.998,0.772,3172.24,1914.0,FALSE POSITIVE,Kepler
1.334104585,3.14624,61691.0,44.9,0.379633,6319.0,1.083,1.007,2954.64,1880.0,FALSE POSITIVE,Kepler
2.115498574,6.738,444.2,25.84,0.23666,5917.0,1.0,1.088,995.26,1432.0,FALSE POSITIVE,Kepler
3.40076682,4.7,21.1,0.69,0.004232,6134.0,1.496,1.131,1328.5,1540.0,FALSE POSITIVE,Kepler
6.49676881,2.527,135.0,3.74,0.011218,6418.0,3.049,1.541,2273.36,1761.0,FALSE POSITIVE,Kepler
2.057499811,2.569,325.6,1.27,0.01583,4620.0,0.736,0.723,273.84,1037.0,FALSE POSITIVE,Kepler
10.5856758,4.911,178.7,1.49,0.012533,6246.0,1.092,1.18,163.41,912.0,FALSE POSITIVE,Kepler
2.69633621,5.238,238.6,15.78,0.156523,6106.0,0.923,0.974,749.66,1334.0,FALSE POSITIVE,Kepler
11.2580745,23.516,713.3,2.14,0.033455,4257.0,0.586,0.623,14.44,497.0,FALSE POSITIVE,Kepler
0.566795586,4.124,39.4,0.66,0.006105,6108.0,0.997,1.072,6597.1,2296.0,FALSE POSITIVE,Kepler
1.099291188,1.765,282.6,1.37,0.014873,4878.0,0.843,0.82,947.02,1414.0,FALSE POSITIVE,Kepler
0.47462889,1.0194,331.3,1.43,0.016665,4904.0,0.786,0.758,2691.55,1840.0,FALSE POSITIVE,Kepler
103.4269873,5.03,950.1,3.16,0.028295,6208.0,1.024,1.086,7.08,416.0,CONFIRMED,Kepler
0.352515897,1.0525,168.2,1.0,0.01191,5465.0,0.766,0.857,5534.14,2194.0,CANDIDATE,Kepler
0.299697755,0.8473,346.9,2.03,0.0238,5180.0,0.782,0.787,6005.79,2246.0,FALSE POSITIVE,Kepler
0.339069751,1.1516,53.2,2.09,0.008785,5653.0,2.183,1.216,41863.05,3653.0,CANDIDATE,Kepler
0.56681727,1.779,35.9,0.42,0.005444,5481.0,0.708,0.806,2676.11,1832.0,FALSE POSITIVE,Kepler
1.081935491,5.136,202.9,0.99,0.012649,4938.0,0.718,0.697,819.14,1364.0,FALSE POSITIVE,Kepler
0.524175803,0.7648,236.8,1.27,0.014228,5278.0,0.815,0.911,3049.23,1891.0,CONFIRMED,Kepler
1.89129881,5.294,82.0,0.86,0.008836,5806.0,0.893,0.935,944.68,1414.0,FALSE POSITIVE,Kepler
4.94330596,2.9334,126.2,1.41,0.012786,5661.0,1.008,0.964,296.74,1058.0,CONFIRMED,Kepler
178.139072,9.654,678.8,2.25,0.023396,5431.0,0.879,0.881,1.7,291.0,CONFIRMED,Kepler
0.619023176,1.496,77.9,0.79,0.008093,5395.0,0.891,0.995,2985.06,1885.0,CANDIDATE,Kepler
120.00336404,3.3803,39596.0,15.08,0.206779,4315.0,0.668,0.688,0.78,240.0,CANDIDATE,Kepler
4.067371428,5.8962,63447.0,68.81,0.840138,5385.0,0.75,0.698,215.71,978.0,FALSE POSITIVE,Kepler
1.540395781,1.6305,173.4,0.94,0.011726,4955.0,0.735,0.771,510.22,1211.0,FALSE POSITIVE,Kepler
32.9045733,4.402,662.3,28.34,0.259526,5780.0,1.0,1.0,24.63,568.0,FALSE POSITIVE,Kepler
2.46353343,2.954,830.0,21.49,0.253317,5541.0,0.777,0.852,445.83,1171.0,FALSE POSITIVE,Kepler
22.91339043,3.94,5407.0,24.11,0.36804,5451.0,0.6,0.604,15.94,510.0,FALSE POSITIVE,Kepler
1.541350116,3.29,378.0,1.5,0.017486,5150.0,0.784,0.878,619.14,1273.0,FALSE POSITIVE,Kepler
1.205412526,1.537,109.2,12.6,0.102818,6292.0,1.122,0.959,3681.8,1988.0,FALSE POSITIVE,Kepler
1.710316235,3.614,409.4,23.38,0.19531,6147.0,1.096,1.193,1740.08,1647.0,FALSE POSITIVE,Kepler
23.9210408,5.174,158.3,3.01,0.013956,7121.0,1.972,1.521,255.65,1020.0,CONFIRMED,Kepler
9.03326435,2.857,610.7,1.96,0.022819,5311.0,0.788,0.884,66.89,729.0,CONFIRMED,Kepler
356.535835,5.467,3113.0,28.27,0.345194,5385.0,0.75,0.698,0.55,220.0,FALSE POSITIVE,Kepler
3.490785878,1.4513,336.8,1.32,0.016727,5496.0,0.725,0.81,245.65,1010.0,CONFIRMED,Kepler
1.92149487,1.891,1006.0,79.14,0.322515,6831.0,2.247,1.675,7634.18,2382.0,FALSE POSITIVE,Kepler
1.093665854,1.4399,218.4,1.29,0.013555,5845.0,0.874,0.968,1880.33,1681.0,CONFIRMED,Kepler
141.608555,7.685,1263.1,2.98,0.032298,5083.0,0.844,0.844,1.68,290.0,CANDIDATE,Kepler
3.6092231,2.8,52.4,0.68,0.006716,6032.0,0.929,1.014,477.0,1192.0,CANDIDATE,Kepler
12.4247333,16.828,40.5,1.47,0.006159,6632.0,2.193,1.27,642.95,1284.0,FALSE POSITIVE,Kepler
11.4927112,7.764,291.5,25.01,0.227929,6198.0,1.005,1.072,127.97,858.0,CANDIDATE,Kepler
70.7511986,6.198,858.1,27.74,0.271356,5771.0,0.936,0.802,8.97,441.0,FALSE POSITIVE,Kepler
116.583183,5.8,819.0,2.91,0.027148,5738.0,0.981,0.936,4.47,371.0,CONFIRMED,Kepler
175.13892,10.767,634.5,3.06,0.022585,5497.0,1.241,0.981,3.39,346.0,CONFIRMED,Kepler
1.302061421,1.8238,1046.1,92.86,0.305569,7757.0,2.783,1.941,29636.26,3345.0,FALSE POSITIVE,Kepler
55.25178622,6.094,39874.0,27.32,0.300696,5793.0,0.832,0.921,9.15,444.0,FALSE POSITIVE,Kepler
5.548250634,6.06772,42873.0,21.49,0.191456,6124.0,1.028,1.097,331.99,1088.0,FALSE POSITIVE,Kepler
4.442520831,2.4779,531.5,3.98,0.027421,6496.0,1.33,1.209,889.36,1392.0,FALSE POSITIVE,Kepler
1.339670241,1.895,28.6,1.27,0.005163,8867.0,2.245,1.789,33385.02,3448.0,FALSE POSITIVE,Kepler
2.685223546,4.0632,5494.6,28.98,0.369077,5552.0,0.719,0.786,360.92,1111.0,FALSE POSITIVE,Kepler
1.99042642,3.083,133.8,1.17,0.010627,6198.0,1.005,1.072,1327.48,1539.0,FALSE POSITIVE,Kepler
67.230028,25.01,379.1,2.44,0.02202,6157.0,1.016,0.985,12.79,482.0,FALSE POSITIVE,Kepler
0.805259637,0.9779,341.8,1.93,0.017291,6257.0,1.022,1.079,4732.34,2115.0,FALSE POSITIVE,Kepler
75.3787816,5.268,387.7,1.6,0.017463,5061.0,0.841,0.793,3.97,360.0,FALSE POSITIVE,Kepler
2.464160779,2.427,116.7,36.93,0.179594,5238.0,1.883,0.894,2018.62,1709.0,FALSE POSITIVE,Kepler
